42.43221333,-88.31958667,74235.567,Wed Aug 08 2018 19:13:30 GMT+0000 (UTC)
42.43039333,-88.32461333,74858.926,Wed Aug 08 2018 19:14:28 GMT+0000 (UTC)
42.4286,-88.33044,75446.197,Wed Aug 08 2018 19:15:28 GMT+0000 (UTC)
42.42827333,-88.33634667,75990.816,Wed Aug 08 2018 19:16:28 GMT+0000 (UTC)
42.42861333,-88.3416,76496.065,Wed Aug 08 2018 19:17:28 GMT+0000 (UTC)
42.4299,-88.34684,77007.876,Wed Aug 08 2018 19:18:29 GMT+0000 (UTC)
42.43155333,-88.35289333,77582.023,Wed Aug 08 2018 19:19:29 GMT+0000 (UTC)
42.43179333,-88.35701333,78211.945,Wed Aug 08 2018 19:20:30 GMT+0000 (UTC)
42.43139333,-88.3626,78782.811,Wed Aug 08 2018 19:21:30 GMT+0000 (UTC)
42.43135333,-88.36954667,79212.601,Wed Aug 08 2018 19:22:30 GMT+0000 (UTC)
42.43258667,-88.37553333,79586.617,Wed Aug 08 2018 19:23:30 GMT+0000 (UTC)
42.43279333,-88.38032,80022.968,Wed Aug 08 2018 19:24:30 GMT+0000 (UTC)
42.43241333,-88.38834667,80590.554,Wed Aug 08 2018 19:25:30 GMT+0000 (UTC)
42.43371333,-88.39806667,81259.845,Wed Aug 08 2018 19:26:28 GMT+0000 (UTC)
42.43661333,-88.40629333,81827.43,Wed Aug 08 2018 19:27:28 GMT+0000 (UTC)
42.43818667,-88.4126,82335.961,Wed Aug 08 2018 19:28:30 GMT+0000 (UTC)
42.43849333,-88.41805333,82814.963,Wed Aug 08 2018 19:29:30 GMT+0000 (UTC)
42.43811333,-88.42476,83412.076,Wed Aug 08 2018 19:30:22 GMT+0000 (UTC)
42.43844667,-88.43276,84045.278,Wed Aug 08 2018 19:31:22 GMT+0000 (UTC)
42.43912667,-88.44361333,84826.118,Wed Aug 08 2018 19:32:00 GMT+0000 (UTC)
42.43974,-88.44956,85226.381,Wed Aug 08 2018 19:33:00 GMT+0000 (UTC)
42.43922,-88.45753333,85708.664,Wed Aug 08 2018 19:34:59 GMT+0000 (UTC)
42.43857333,-88.46632,86259.845,Wed Aug 08 2018 19:35:59 GMT+0000 (UTC)
42.43984667,-88.47541333,86794.622,Wed Aug 08 2018 19:36:00 GMT+0000 (UTC)
42.44147333,-88.48269333,87283.467,Wed Aug 08 2018 19:37:00 GMT+0000 (UTC)
42.44273333,-88.48804,87788.717,Wed Aug 08 2018 19:38:36 GMT+0000 (UTC)
42.44476,-88.49469333,88379.268,Wed Aug 08 2018 19:39:36 GMT+0000 (UTC)
42.45028667,-88.505,89658.796,Wed Aug 08 2018 19:41:06 GMT+0000 (UTC)
42.45173333,-88.50828,90246.066,Wed Aug 08 2018 19:42:06 GMT+0000 (UTC)
42.45162,-88.51258667,90751.315,Wed Aug 08 2018 19:43:58 GMT+0000 (UTC)
42.45188,-88.51757333,91299.216,Wed Aug 08 2018 19:44:58 GMT+0000 (UTC)
42.45132667,-88.52033333,91866.801,Wed Aug 08 2018 19:45:00 GMT+0000 (UTC)
42.44946,-88.52269333,92477.037,Wed Aug 08 2018 19:46:00 GMT+0000 (UTC)
42.44764667,-88.52829333,93057.746,Wed Aug 08 2018 19:47:27 GMT+0000 (UTC)
42.44558,-88.5336,93605.646,Wed Aug 08 2018 19:48:27 GMT+0000 (UTC)
42.44372667,-88.54174667,94166.67,Wed Aug 08 2018 19:49:00 GMT+0000 (UTC)
42.44290667,-88.54932,94721.132,Wed Aug 08 2018 19:50:00 GMT+0000 (UTC)
42.44269333,-88.55494667,95308.402,Wed Aug 08 2018 19:51:59 GMT+0000 (UTC)
42.4421,-88.561,95921.919,Wed Aug 08 2018 19:52:59 GMT+0000 (UTC)
42.44173333,-88.56814667,96558.402,Wed Aug 08 2018 19:53:00 GMT+0000 (UTC)
42.43948667,-88.57473333,97171.919,Wed Aug 08 2018 19:54:00 GMT+0000 (UTC)
