1533768850,42.4308,-88.2554,5353.01
1533768900,42.4276,-88.2489,5028.12
1533768950,42.4246,-88.2428,4708.85
1533769000,42.4216,-88.2371,4394.95
1533769050,42.4189,-88.2319,4086.21
1533769100,42.4162,-88.2272,3782.42
1533769150,42.4137,-88.2231,3483.39
1533769200,42.4111,-88.2194,3188.94
1533769250,42.4083,-88.2163,2898.9
1533769300,42.4053,-88.2133,2613.12
1533769350,42.402,-88.2106,2331.43
1533769400,42.3986,-88.208,2053.7
1533769450,42.3956,-88.2054,1779.8
1533769500,42.3933,-88.2027,1509.6
1533769550,42.3918,-88.1994,1242.97
1533769600,42.3909,-88.1956,979.797
1533769650,42.3905,-88.1916,719.979
1533769700,42.3902,-88.1879,463.411
1533769750,42.3902,-88.1849,209.992
1533769792,42.3901,-88.1829,-0.514726
